"satisfaction_level","last_evaluation","number_project","average_montly_hours","time_spend_company","Work_accident","left","promotion_last_5years","salary","salesaccounting","saleshr","salesIT","salesmanagement","salesmarketing","salesproduct_mng","salesRandD","salessales","salessupport","Q_bar_AW","Q_bar_0W","Q_bar_1W","g_hat_AW"
0.73,0.68,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.032901412881147,0.032901412881147,0.0262689716474004,0.869547231407903
0.65,0.76,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0794532344670332,0.0794532344670332,0.0267006475414376,0.909914318467161
0.8,0.71,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0794532344670332,0.0794532344670332,0.0267006475414376,0.909914318467161
0.61,0.86,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0221597968163581,0.0221597968163581,0.0121454416031515,0.862674376770275
0.67,0.49,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0221597968163581,0.0221597968163581,0.0121454416031515,0.862674376770275
0.63,0.57,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0245183495613049,0.0245183495613049,0.0127786826776632,0.888400383044896
0.51,0.58,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.289651122991464,0.289651122991464,0.0875941453892725,0.866794494885067
0.49,0.6,1,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0421640447908027,0.0421640447908027,0.0204186010341352,0.902516384618396
0.7,0.59,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.349217786649256,0.349217786649256,0.253137768413712,0.887409563996915
0.13,0.5,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.032901412881147,0.032901412881147,0.0262689716474004,0.869547231407903
0.83,0.91,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.124523948347805,0.124523948347805,0.0930187807440258,0.920467462244858
0.19,0.83,2,5,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.734823644967513,0.734823644967513,0.390133752223117,0.905951375135352
0.8,0.81,2,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0108913746801164,0.0108913746801164,0.0105160257535898,0.848132611626815
0.78,0.96,1,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0141205518557919,0.0313537306705886,0.0141205518557919,0.116875901308758
0.65,0.91,1,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0146500605329171,0.0146500605329171,0.0107583711277748,0.90097087915423
0.67,0.68,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.86,0.82,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0134422331905238,0.0134422331905238,0.0109013548596633,0.900970533704429
0.57,0.72,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0127737752886038,0.0127737752886038,0.0107824361910569,0.831057752285194
0.86,0.87,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0779132973635764,0.0779132973635764,0.0358241273200057,0.923615520679553
0.52,0.59,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0779132973635764,0.0779132973635764,0.0358241273200057,0.923615520679553
0.73,0.61,1,5,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0134422331905238,0.0134422331905238,0.0109013548596633,0.900970533704429
0.78,0.63,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0484331615520408,0.0484331615520408,0.0267024156474405,0.849988722702072
0.95,0.63,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.75,0.61,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0313537306705886,0.0313537306705886,0.0141205518557919,0.883124098691242
0.83,0.52,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.256465926445044,0.256465926445044,0.0510462839076779,0.910283396594369
0.48,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0318662896572281,0.0318662896572281,0.0143972306718577,0.872469676500632
0.61,0.52,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117,0.888409510048516
0.62,0.81,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0171603583121524,0.0171603583121524,0.0107409910518375,0.879867770781424
0.48,0.49,1,5,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.102181809111051,0.102181809111051,0.0274859332449609,0.865837898157348
0.97,0.89,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0123364450823917,0.0123364450823917,0.0107712262900459,0.855320888621931
0.61,0.83,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459,0.879321687522691
0.93,0.99,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459,0.879321687522691
0.89,0.39,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021911810797801,0.021911810797801,0.0115250054765764,0.897119969269144
0.49,0.59,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0551312236848054,0.108667237896033,0.0551312236848054,0.0980667670464958
0.68,0.97,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.59,0.53,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575346221539775,0.0575346221539775,0.0582390247897259,0.909213021869097
0.43,0.96,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524425456907067,0.0524425456907067,0.027123788876869,0.842343259002889
0.7,0.54,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787696564543012,0.0787696564543012,0.0268835700608155,0.875581351967309
0.51,0.62,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0226098104048146,0.0226098104048146,0.0121472626853651,0.505043163796206
0.12,0.49,1,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0534928129643051,0.0534928129643051,0.0186115002331005,0.894318902401297
0.86,0.91,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0221597968163581,0.0221597968163581,0.0121454416031515,0.862674376770275
0.97,0.5,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0216851498780647,0.0216851498780647,0.0123574641945679,0.856958807626306
0.61,0.9,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.357632752548002,0.658495715067802,0.357632752548002,0.168627551786972
0.96,0.85,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0123205481738652,0.0385227924140799,0.0123205481738652,0.115269145530168
0.16,0.61,2,5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0199046262552603,0.0732587937433533,0.0199046262552603,0.147521853969672
0.96,0.82,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0123449368546234,0.0346101554898972,0.0123449368546234,0.117565630203148
0.77,0.81,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19645930719459,0.298208754741296,0.19645930719459,0.120678312477309
0.85,0.87,2,4,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.185134501531285,0.82302400568283,0.185134501531285,0.42919675286206
0.37,0.49,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0710978442794809,0.370442296546451,0.0710978442794809,0.148983165880738
0.68,0.65,1,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0238881091646353,0.0992380435641722,0.0238881091646353,0.172878747612215
0.87,0.6,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0.0184010446345195,0.0252305064132004,0.0184010446345195,0.235914011006077
0.95,0.8,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0123205481738652,0.0385227924140799,0.0123205481738652,0.115269145530168
0.84,0.63,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.256465926445044,0.256465926445044,0.0510462839076779,0.910283396594369
0.44,0.51,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0751707198786521,0.0751707198786521,0.0196311895628137,0.851661049108424
0.94,0.73,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935,0.896553306924843
0.85,0.94,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.75,0.51,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0127737752886038,0.0127737752886038,0.0107824361910569,0.831057752285194
0.76,0.67,2,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0678942962428324,0.0678942962428324,0.0132136739136988,0.859147808599829
0.13,0.97,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.116804800745303,0.116804800745303,0.033877598403469,0.880766606441366
0.6,0.79,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0313537306705886,0.0313537306705886,0.0141205518557919,0.883124098691242
0.45,0.55,1,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.026581076589639,0.026581076589639,0.0122929266273935,0.896553306924843
0.49,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0330819368528535,0.0330819368528535,0.0141046195839713,0.876479603845695
0.19,0.36,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.116804800745303,0.116804800745303,0.033877598403469,0.880766606441366
0.68,0.89,2,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.182952771134797,0.182952771134797,0.0577799144990791,0.846455532413968
0.53,0.91,2,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0643773104328266,0.0643773104328266,0.0201068430290795,0.89575645060382
1,0.77,2,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0484331615520408,0.0484331615520408,0.0267024156474405,0.849988722702072
0.99,0.86,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.88,0.91,1,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0899859143987825,0.421378053846666,0.0899859143987825,0.103563463730037
0.63,0.57,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0124221509007522,0.0281105578707509,0.0124221509007522,0.113816062206267
0.75,0.93,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0124941995090829,0.0284950323696822,0.0124941995090829,0.124399082513897
0.74,1,1,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0227218310000237,0.126385196370597,0.0227218310000237,0.12589760856779
0.55,0.68,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0391990937257174,0.077991405648243,0.0391990937257174,0.138845488990639
0.87,0.55,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.0124221509007522,0.0281105578707509,0.0124221509007522,0.113816062206267
0.13,0.9,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.661122763486866,0.867900494111392,0.661122763486866,0.080659560715183
0.33,0.64,1,5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0108988576938438,0.0136180970338515,0.0108988576938438,0.156658145281845
0.89,0.97,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602073614124666,0.602073614124666,0.30569323985692,0.89672370218924
0.56,0.94,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0541170500985855,0.0541170500985855,0.0236284958092155,0.881062353509136
0.95,0.61,1,4,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0122530808050238,0.0122530808050238,0.0107362210529498,0.89948639533007
0.57,0.59,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0346101554898972,0.0346101554898972,0.0123449368546234,0.882434369796852
0.72,0.53,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.28,0.44,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.439317204524473,0.439317204524473,0.0660660769600283,0.89935794726552
0.54,0.61,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0429234158743638,0.0429234158743638,0.0314378168000007,0.925182335319284
0.54,0.95,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0498503307435645,0.0498503307435645,0.0131444312866633,0.857281204313517
0.57,0.39,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.285392059073153,0.441088298632597,0.285392059073153,0.147867672901895
0.65,1,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.348478181668372,0.348478181668372,0.0929781075962958,0.899943475723691
0.79,0.82,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.115539249164935,0.115539249164935,0.0361801440785723,0.866629525119286
0.48,0.67,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522,0.886183937793733
0.28,0.89,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0834281941631225,0.0834281941631225,0.0172064399320246,0.454384699030579
0.47,0.56,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0255820914165385,0.0255820914165385,0.0120416653800079,0.908891758020238
0.61,0.89,1,4,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0961278968037783,0.456413657054636,0.0961278968037783,0.0862631966016249
0.47,0.79,1,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.457746647083458,0.457746647083458,0.209318209634987,0.899712713866721
0.22,0.7,1,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.209318209634987,0.457746647083458,0.209318209634987,0.100287286133279
0.5,0.48,1,1,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0181919692963707,0.0770204528673897,0.0181919692963707,0.141883124930954
0.56,0.87,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0770204528673897,0.0770204528673897,0.0181919692963707,0.858116875069046
0.84,0.85,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0751707198786521,0.0751707198786521,0.0196311895628137,0.851661049108424
0.69,0.72,1,3,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0107824361910569,0.0127737752886038,0.0107824361910569,0.168942247714806
0.53,0.64,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.48,0.71,1,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.039161383934925,0.162594553245303,0.039161383934925,0.113660491808189
0.93,0.73,1,5,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.209318209634987,0.457746647083458,0.209318209634987,0.100287286133279
0.97,0.55,2,3,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0577799144990791,0.182952771134797,0.0577799144990791,0.153544467586032
0.96,0.48,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126385196370597,0.126385196370597,0.0227218310000237,0.87410239143221
0.97,0.84,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137660215703752,0.137660215703752,0.0533613267332295,0.913973906420701
0.97,0.66,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748469001687101,0.748469001687101,0.311610564079737,0.895837616790172
0.71,0.54,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126385196370597,0.126385196370597,0.0227218310000237,0.87410239143221
0.82,0.49,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200193997565347,0.200193997565347,0.0659640415697045,0.899802880885593
0.57,1,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.421378053846666,0.421378053846666,0.0899859143987825,0.896436536269963
0.48,0.93,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137660215703752,0.137660215703752,0.0533613267332295,0.913973906420701
0.71,0.64,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0606304272539587,0.0606304272539587,0.0172685770309381,0.875609652796237
0.63,0.61,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200193997565347,0.200193997565347,0.0659640415697045,0.899802880885593
0.99,0.84,1,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0.027123788876869,0.0524425456907067,0.027123788876869,0.157656740997111
0.79,0.83,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0195912618551451,0.0195912618551451,0.0142479505464775,0.888484451360441
0.65,0.85,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.112349672740944,0.112349672740944,0.0236490488160686,0.906165170560674
0.7,0.85,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.641358252159443,0.641358252159443,0.349095389423756,0.921532453500306
0.99,0.94,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12720911789912,0.12720911789912,0.030531272952941,0.880189753785434
0.65,0.62,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0131444312866633,0.0498503307435645,0.0131444312866633,0.142718795686484
0.92,0.85,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0394814016056268,0.0394814016056268,0.0126140568767367,0.906770419267445
0.39,0.89,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.112349672740944,0.112349672740944,0.0236490488160686,0.906165170560674
0.82,0.85,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0126140568767367,0.0394814016056268,0.0126140568767367,0.0932295807325555
0.78,0.89,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0498503307435645,0.0498503307435645,0.0131444312866633,0.857281204313517
0.6,0.61,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0105498584367265,0.0110619089503286,0.0105498584367265,0.15539672097429
0.82,0.82,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.19645930719459,0.298208754741296,0.19645930719459,0.120678312477309
0.94,0.52,1,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0170043972302813,0.0387589514603703,0.0170043972302813,0.139230516542013
0.58,0.91,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0375724105915598,0.145204322126741,0.0375724105915598,0.133606936928921
0.18,0.75,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.441088298632597,0.441088298632597,0.285392059073153,0.852132327098105
0.7,0.62,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.441088298632597,0.441088298632597,0.285392059073153,0.852132327098105
0.49,0.77,1,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.0123574641945679,0.0216851498780647,0.0123574641945679,0.143041192373694
0.57,0.7,1,4,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.36790251700483,0.36790251700483,0.0850499366430798,0.849696870810687
0.66,0.53,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0.12720911789912,0.12720911789912,0.030531272952941,0.880189753785434
0.22,0.91,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748469001687101,0.748469001687101,0.311610564079737,0.895837616790172
0.29,0.37,2,3,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0216150379990747,0.0393495250947142,0.0216150379990747,0.162003382572518
0.87,0.48,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0779132973635764,0.0779132973635764,0.0358241273200057,0.923615520679553
0.7,0.77,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0385227924140799,0.0385227924140799,0.0123205481738652,0.884730854469832
0.77,0.75,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.77,0.76,2,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.865671437510836,0.865671437510836,0.640439027742057,0.923474339854064
0.76,0.99,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0770204528673897,0.0770204528673897,0.0181919692963707,0.858116875069046
0.66,0.49,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.5,0.95,1,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0.163895567415534,0.163895567415534,0.030443536417796,0.871427875769687
0.57,0.9,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.109141673760588,0.109141673760588,0.0339726817642645,0.902356874222734
0.97,0.62,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.109141673760588,0.109141673760588,0.0339726817642645,0.902356874222734
0.72,0.62,1,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.0171603583121524,0.0171603583121524,0.0107409910518375,0.879867770781424
0.83,0.93,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0507430476054013,0.0507430476054013,0.0178243349843117,0.888409510048516
0.55,0.4,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.261503260490461,0.261503260490461,0.186709782995074,0.883635806276364
0.77,0.74,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236762681042532,0.0236762681042532,0.0142341677038305,0.866833518230075
0.24,0.63,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126385196370597,0.126385196370597,0.0227218310000237,0.87410239143221
0.8,0.96,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459,0.879321687522691
0.5,0.59,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0123364450823917,0.0123364450823917,0.0107712262900459,0.855320888621931
0.66,0.59,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459,0.879321687522691
0.66,0.77,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0281105578707509,0.0281105578707509,0.0124221509007522,0.886183937793733
0.66,0.81,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.298208754741296,0.298208754741296,0.19645930719459,0.879321687522691
0.96,0.83,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137660215703752,0.137660215703752,0.0533613267332295,0.913973906420701
0.75,0.94,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200193997565347,0.200193997565347,0.0659640415697045,0.899802880885593
0.86,0.61,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0126140568767367,0.0394814016056268,0.0126140568767367,0.0932295807325555
0.73,0.49,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0284950323696822,0.0284950323696822,0.0124941995090829,0.875600917486103
0.65,0.37,1,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0794532344670332,0.0794532344670332,0.0267006475414376,0.909914318467161
0.94,0.65,1,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.0122971611390591,0.0122971611390591,0.0107731835943262,0.880418218200391
0.76,0.81,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0221597968163581,0.0221597968163581,0.0121454416031515,0.862674376770275
0.77,0.91,1,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0121986940634423,0.0121986940634423,0.0107398551141205,0.887860547795861
0.51,0.85,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0236550239357245,0.0236550239357245,0.0125636975017186,0.865662676608308
0.8,0.67,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.327197629170817,0.327197629170817,0.0862700806420287,0.870961628059487
0.98,0.7,1,2,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0234251459996562,0.135816094739306,0.0234251459996562,0.599337255399722
0.69,0.72,1,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0143104021079666,0.0218201277733668,0.0143104021079666,0.650551418947882
0.14,0.76,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0172064399320246,0.0834281941631225,0.0172064399320246,0.545615300969421
0.95,0.9,1,4,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0.0290000900683311,0.0856448551567391,0.0290000900683311,0.544151848142461
0.53,0.61,1,1,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0172064399320246,0.0834281941631225,0.0172064399320246,0.545615300969421
0.51,0.73,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0385227924140799,0.0385227924140799,0.0123205481738652,0.884730854469832
0.36,0.73,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.62,0.97,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0313537306705886,0.0313537306705886,0.0141205518557919,0.883124098691242
0.98,0.58,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.53,0.7,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0385227924140799,0.0385227924140799,0.0123205481738652,0.884730854469832
0.8,0.95,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0313537306705886,0.0313537306705886,0.0141205518557919,0.883124098691242
0.21,0.43,2,2,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0.0184558776892783,0.0363946261248292,0.0184558776892783,0.122309303918178
0.94,0.59,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.37138998990082,0.37138998990082,0.0940618778577002,0.901436332017292
0.95,0.52,1,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0127737752886038,0.0127737752886038,0.0107824361910569,0.831057752285194
0.95,0.5,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0313537306705886,0.0313537306705886,0.0141205518557919,0.883124098691242
0.68,0.53,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.256465926445044,0.256465926445044,0.0510462839076779,0.910283396594369
0.64,0.38,2,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0843669767747234,0.0843669767747234,0.0241078185141416,0.917315729017379
0.24,0.62,2,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.773571467153302,0.773571467153302,0.29295497904707,0.914970270695851
0.37,0.72,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.67,0.4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0313537306705886,0.0313537306705886,0.0141205518557919,0.883124098691242
0.86,0.89,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.116804800745303,0.116804800745303,0.033877598403469,0.880766606441366
0.43,0.38,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.665175704116469,0.665175704116469,0.109503193215924,0.917087481657135
0.67,0.67,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0.256465926445044,0.256465926445044,0.0510462839076779,0.910283396594369
0.92,0.6,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.327197629170817,0.327197629170817,0.0862700806420287,0.870961628059487
0.43,0.46,1,3,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0236550239357245,0.0236550239357245,0.0125636975017186,0.865662676608308
0.52,0.8,1,4,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0.348478181668372,0.348478181668372,0.0929781075962958,0.899943475723691
0.16,0.42,1,3,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0123078699632938,0.0123078699632938,0.0108216298155762,0.862388630793501
0.49,0.6,1,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0.0149777052069988,0.0149777052069988,0.0108990120644249,0.852595193779722
